Date,Fatalities
9 Aug 2016,0
11 Aug 2016,0
13 Aug 2016,0
17 Aug 2016,0
18 Aug 2016,0
18 Aug 2016,0
22 Aug 2016,0
22 Aug 2016,0
27 Aug 2016,0
4 Sep 2016,0
8 Sep 2016,0
9 Sep 2016,0
20 Sep 2016,0
21 Sep 2016,0
22 Sep 2016,0
23 Sep 2016,0
24 Sep 2016,0
26 Sep 2016,0
30 Sep 2016,0
5 Oct 2016,0
5 Oct 2016,0
11 Oct 2016,0
11 Oct 2016,0
15 Oct 2016,0
27 Oct 2016,0
30 Oct 2016,0
1 Nov 2016,0
10 Nov 2016,0
13 Nov 2016,0
19 Nov 2016,0
19 Nov 2016,0
27 Nov 2016,0
29 Nov 2016,0
1 Dec 2016,0
2 Dec 2016,0
6 Dec 2016,0
7 Dec 2016,0
7 Dec 2016,0
7 Dec 2016,0
7 Dec 2016,0
13 Dec 2016,0
13 Dec 2016,0
14 Dec 2016,0
18 Dec 2016,0
19 Dec 2016,0
21 Dec 2016,0
25 Dec 2016,0
27 Dec 2016,0
27 Dec 2016,0
30 Dec 2016,0
30 Dec 2016,0
4 Jan 2017,0
5 Jan 2017,0
10 Jan 2017,0
14 Jan 2017,0
17 Jan 2017,0
22 Jan 2017,0
23 Jan 2017,0
28 Jan 2017,0
1 Feb 2017,0
6 Feb 2017,0
11 Feb 2017,0
13 Feb 2017,0
16 Feb 2017,0
21 Feb 2017,0
22 Feb 2017,0
27 Feb 2017,0
5 Mar 2017,0
7 Mar 2017,0
8 Mar 2017,0
10 Mar 2017,0
13 Mar 2017,0
13 Mar 2017,0
15 Mar 2017,0
8 Apr 2017,0
9 Apr 2017,0
11 Apr 2017,0
20 Apr 2017,0
20 Apr 2017,0
21 Apr 2017,0
23 Apr 2017,0
27 Apr 2017,0
28 Apr 2017,0
30 Apr 2017,0
7 May 2017,0
8 May 2017,0
14 May 2017,0
15 May 2017,0
15 May 2017,0
18 May 2017,0
20 May 2017,0
21 May 2017,0
24 May 2017,0
24 May 2017,0
25 May 2017,0
29 May 2017,0
29 May 2017,0
30 May 2017,0
1 Jun 2017,0
3 Jun 2017,0
3 Jun 2017,0
6 Jun 2017,0
9 Jun 2017,0
10 Jun 2017,0
13 Jun 2017,0
13 Jun 2017,0
